;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL ;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status;PR;CL;Status
Honduras;7;3;PF;6;3;PF;6;3;PF;6;3;PF;6;3;PF;6;3;PF;6;3;PF;6;3;PF;4;3;PF;2;3;F;3;3;PF;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;3;3;PF;3;3;PF;3;3;PF;3;3;PF;2;3;F;2;3;F;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;5;PF;4;4;PF;4;4;PF;4;4;PF
Hungary;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;PF;5;5;PF;5;5;PF;5;4;PF;5;4;PF;4;3;PF;2;2;F;2;2;F;2;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;2;F;1;2;F;1;2;F;2;2;F;2;2;F;3;2;F;3;2;F;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF
Iceland;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F
India;2;3;F;2;3;F;2;3;F;2;5;PF;3;5;PF;2;2;F;2;2;F;2;2;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;3;4;PF;3;4;PF;4;4;PF;4;4;PF;4;4;PF;2;4;PF;2;4;PF;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;4;PF;2;4;PF;2;4;PF;2;4;PF
Indonesia;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;6;PF;5;6;PF;5;6;PF;5;6;PF;5;5;PF;5;5;PF;6;5;PF;6;5;PF;6;5;PF;7;6;NF;7;6;NF;7;6;NF;7;5;NF;7;5;NF;6;4;PF;4;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;4;PF;2;4;PF;2;4;PF;2;4;PF;2;4;PF;2;4;PF;2;4;PF;2;4;PF;2;4;PF;2;4;PF;3;4;PF
Iran;5;6;NF;5;6;NF;5;6;NF;6;6;NF;6;6;NF;6;5;NF;5;5;PF;5;5;PF;5;5;PF;6;6;NF;6;6;NF;5;6;PF;5;6;PF;5;6;PF;5;6;PF;5;6;NF;6;5;NF;6;5;NF;6;5;NF;6;6;NF;6;7;NF;6;7;NF;6;7;NF;6;7;NF;6;7;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;7;6;NF;7;6;NF;7;7;NF
Iraq;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;6;NF;7;7;NF;6;7;NF;6;7;NF;6;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;6;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;5;NF;7;5;NF;6;5;NF;6;6;NF;6;6;NF;6;6;NF;5;6;NF;5;6;NF;5;6;NF;6;6;NF;5;6;NF;6;6;NF;5;6;NF;5;6;NF;5;6;NF;5;6;NF;5;6;NF;5;6;NF;5;6;NF;5;6;NF;5;6;NF
Ireland;1;2;F;1;2;F;1;2;F;1;2;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;2;F;1;2;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F
Israel;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;1;3;F;1;3;F;1;3;F;1;3;F;1;3;F;1;3;F;1;2;F;1;3;F;1;3;F;1;3;F;1;3;F;1;3;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F
Italy;1;2;F;1;2;F;1;2;F;1;2;F;2;1;F;2;2;F;2;2;F;2;2;F;1;2;F;1;2;F;1;2;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;2;F;1;3;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;2;F;1;2;F;1;2;F;1;1;F;2;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F
Jamaica;1;2;F;1;2;F;1;2;F;1;2;F;1;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;2;F;2;2;F;2;2;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F
Japan;2;1;F;2;1;F;2;1;F;2;1;F;2;1;F;2;1;F;2;1;F;2;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;2;F;1;2;F;2;2;F;2;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F
Jordan;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;6;5;NF;5;5;PF;5;5;PF;4;4;PF;3;3;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;5;PF;4;4;PF;4;4;PF;5;5;PF;6;5;PF;5;5;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;5;PF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;6;5;NF;6;5;NF;6;5;NF;6;5;NF
Kazakhstan;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;4;PF;5;5;PF;6;4;PF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;7;5;NF;7;5;NF;7;5;NF;7;5;NF;7;5;NF;7;5;NF;7;5;NF;7;5;NF
Kenya;5;4;PF;5;4;PF;5;4;PF;5;5;PF;5;5;PF;5;5;PF;5;4;PF;5;4;PF;5;4;PF;5;5;PF;5;5;PF;6;5;PF;6;5;PF;6;5;PF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;4;5;PF;5;6;NF;6;6;NF;7;6;NF;7;6;NF;6;6;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;4;4;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;4;3;PF;4;3;PF;4;4;PF;4;3;PF;4;3;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF
Kiribati;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;F;2;2;F;2;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F
Kosovo;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;4;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;4;4;PF;3;4;PF;3;4;PF;3;4;PF
Kuwait;4;4;PF;4;3;PF;4;3;PF;4;3;PF;6;5;NF;6;4;PF;6;4;PF;6;4;PF;6;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;6;5;PF;6;5;PF;6;5;PF;6;4;PF;7;7;NF;6;5;NF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;4;5;PF;4;5;PF;4;5;PF;4;5;PF;4;5;PF;4;5;PF;4;5;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;5;PF;4;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF
Kyrgyzstan;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;4;PF;4;2;PF;5;3;PF;4;3;PF;4;4;PF;4;4;PF;4;4;PF;5;5;PF;5;5;PF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;6;5;NF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;4;PF;5;4;PF;7;5;NF;7;5;NF;7;5;NF;7;5;NF
Laos;5;5;PF;5;5;PF;5;5;PF;6;6;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;6;6;NF;6;7;NF;6;7;NF;6;7;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF
Latvia;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;F;3;3;PF;3;3;PF;3;2;F;2;2;F;2;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;1;F;1;1;F;2;1;F;2;1;F;2;1;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;1;2;F;2;2;F;2;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F
Lebanon;2;2;F;2;2;F;2;2;F;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;6;5;PF;6;5;NF;6;5;NF;6;5;NF;6;4;PF;5;4;PF;6;5;PF;6;5;PF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;3;PF;5;3;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;6;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF
Lesotho;7;4;NF;5;3;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;6;PF;6;6;NF;6;5;NF;6;5;NF;6;4;PF;6;4;PF;3;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;3;3;PF;3;3;PF;3;3;PF;2;3;F;2;3;F;2;3;F;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;2;3;F;2;3;F
Liberia;6;6;NF;6;5;NF;6;3;PF;6;4;PF;6;4;PF;6;4;PF;6;5;PF;6;5;PF;6;6;NF;6;6;NF;5;5;PF;6;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;6;5;NF;7;7;NF;7;6;NF;7;6;NF;6;6;NF;7;6;NF;7;6;NF;7;6;NF;4;5;PF;4;5;PF;4;5;PF;5;6;PF;6;6;NF;6;6;NF;6;6;NF;5;4;PF;4;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;3;PF;3;3;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;2;4;PF
Libya;7;6;NF;7;7;NF;7;7;NF;7;6;NF;7;6;NF;6;6;NF;6;6;NF;6;6;NF;6;7;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;7;NF;7;6;NF;4;5;PF;4;5;PF;6;6;NF;6;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF
Liechtenstein;4;2;PF;4;2;PF;4;2;PF;4;2;PF;4;2;PF;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;2;1;F;2;1;F;2;1;F;2;1;F;2;1;F;2;1;F;2;1;F;2;1;F
Lithuania;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;F;2;3;F;1;3;F;1;3;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;2;2;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;2;F;1;2;F;1;2;F;1;2;F
Luxembourg;2;1;F;2;1;F;2;1;F;2;1;F;2;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F
Madagascar;5;3;PF;5;4;PF;5;4;PF;5;5;PF;6;5;NF;5;5;PF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;5;6;PF;5;6;PF;5;6;PF;5;5;PF;5;5;PF;5;5;PF;5;4;PF;4;4;PF;4;4;PF;4;4;PF;2;4;PF;2;4;PF;2;4;PF;2;4;PF;2;4;PF;2;4;PF;2;4;PF;2;4;PF;2;4;PF;3;4;PF;3;3;PF;3;3;PF;3;3;PF;4;3;PF;4;3;PF;4;3;PF;6;4;PF;6;4;PF;6;4;PF;6;4;PF;5;4;PF;4;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;3;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF
Malawi;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;6;7;NF;6;7;NF;6;7;NF;6;7;NF;6;7;NF;6;7;NF;6;7;NF;6;7;NF;6;7;NF;6;7;NF;7;6;NF;7;6;NF;7;6;NF;6;7;NF;6;5;NF;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;3;3;PF;3;3;PF;4;3;PF;4;4;PF;3;4;PF;4;4;PF;4;4;PF;4;3;PF;4;4;PF;4;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF
Malaysia;2;3;F;2;3;F;3;3;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;5;PF;3;5;PF;3;5;PF;3;5;PF;4;5;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;4;5;PF;4;5;PF;4;5;PF;4;5;PF;4;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF;4;4;PF
Maldives;3;2;F;3;2;PF;3;2;PF;4;4;PF;4;4;PF;4;4;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;6;PF;5;6;PF;5;6;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;4;4;PF;3;4;PF;3;4;PF;3;4;PF;5;4;PF;4;4;PF;4;4;PF;4;5;PF;5;5;PF;5;5;PF;5;5;PF;4;5;PF;4;5;PF;4;5;PF;4;5;PF;4;5;PF
Mali;7;6;NF;7;6;NF;7;6;NF;7;7;NF;7;7;NF;7;7;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;6;6;NF;6;6;NF;6;5;NF;6;4;PF;2;3;F;2;3;F;2;4;PF;2;3;F;2;2;F;3;3;F;3;3;F;3;3;F;2;3;F;2;3;F;2;3;F;2;2;F;2;2;F;2;2;F;2;2;F;2;3;F;2;3;F;2;3;F;2;3;F;2;3;F;7;5;NF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;5;4;PF;4;4;PF;5;5;PF;6;5;NF;6;5;NF;6;5;NF;6;5;NF
Malta;1;2;F;1;1;F;1;1;F;1;1;F;1;2;F;2;2;F;2;2;F;2;3;F;2;3;F;2;3;F;2;4;PF;2;4;PF;2;4;PF;2;4;PF;1;2;F;1;2;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;2;1;F;2;1;F;2;1;F;2;1;F;2;1;F;2;2;F
Marshall Islands;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F
Mauritania;6;6;NF;6;6;NF;5;6;NF;6;6;NF;6;6;NF;6;6;NF;6;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;6;6;NF;6;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;6;NF;7;7;NF;6;6;NF;6;6;NF;6;6;NF;6;5;NF;6;5;NF;6;5;NF;5;5;PF;5;5;PF;6;5;NF;6;5;NF;6;4;PF;5;4;PF;4;4;PF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;6;5;NF;5;5;PF;5;5;PF;5;5;PF;5;5;PF;5;5;PF
Mauritius;3;2;F;3;2;F;3;2;F;3;2;F;3;2;F;2;2;F;2;4;PF;2;4;PF;3;3;PF;2;3;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;2;2;F;1;2;F;2;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;1;F;1;1;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;2;2;F;2;2;F
Mexico;5;3;PF;4;3;PF;4;3;PF;4;3;PF;4;4;PF;4;3;PF;4;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF;4;4;PF;4;4;PF;4;4;PF;3;4;PF;4;3;PF;4;4;PF;4;4;PF;4;3;PF;4;4;PF;4;4;PF;4;4;PF;4;3;PF;3;4;PF;3;4;PF;3;4;PF;2;3;F;2;3;F;2;2;F;2;2;F;2;2;F;2;2;F;2;3;F;2;3;F;2;3;F;2;3;F;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;3;PF;3;4;PF;3;4;PF;3;4;PF;3;4;PF
Micronesia;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;2;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F;1;1;F
